our_price,competitor_price,rpi,price_gap,days_since_last_purchase,user_loyalty,purchased
56.11,156.79,0.358,-100.68,2,4,1
29.35,59.17,0.496,-29.82,4,9,1
65.87,38.59,1.707,27.28,32,7,0
147.19,399.95,0.368,-252.77,2,5,1
41.62,101.55,0.41,-59.93,5,5,1
95.7,222.73,0.43,-127.03,8,6,1
70.62,28.19,2.505,42.43,26,1,0
19.94,49.0,0.407,-29.06,38,6,1
78.3,52.66,1.487,25.65,7,6,0
108.3,97.52,1.111,10.78,37,5,0
81.85,152.1,0.538,-70.25,2,10,1
132.09,134.14,0.985,-2.04,2,9,1
50.45,105.22,0.479,-54.77,41,10,1
22.07,42.86,0.515,-20.79,9,10,1
141.12,83.54,1.689,57.58,2,5,0
62.95,130.38,0.483,-67.43,9,9,1
90.7,253.47,0.358,-162.77,21,10,1
120.88,88.85,1.361,32.03,24,7,0
55.4,105.94,0.523,-50.53,27,3,1
110.26,134.86,0.818,-24.59,11,9,1
28.96,44.62,0.649,-15.67,28,10,1
50.78,54.58,0.93,-3.8,9,7,1
30.26,38.01,0.796,-7.75,13,4,1
123.57,46.72,2.645,76.85,19,9,0
41.17,121.46,0.339,-80.29,7,6,1
110.44,219.43,0.503,-109.0,1,9,1
142.06,234.67,0.605,-92.61,6,4,1
83.89,112.08,0.748,-28.19,13,10,1
85.6,150.35,0.569,-64.74,2,2,1
74.54,98.87,0.754,-24.32,2,9,1
55.62,70.74,0.786,-15.12,4,10,1
76.59,118.92,0.644,-42.33,1,4,1
94.39,98.66,0.957,-4.26,19,2,0
148.04,116.38,1.272,31.66,4,7,0
141.29,254.72,0.555,-113.43,1,7,1
130.7,336.62,0.388,-205.92,16,5,1
134.48,95.83,1.403,38.64,25,5,0
75.5,29.32,2.575,46.18,1,8,0
102.04,98.61,1.035,3.43,3,6,1
135.31,398.52,0.34,-263.21,40,1,1
65.01,164.98,0.394,-99.97,6,4,1
144.65,276.11,0.524,-131.46,39,1,1
68.21,191.6,0.356,-123.39,4,5,1
94.15,141.44,0.666,-47.29,3,5,1
109.37,323.18,0.338,-213.81,3,4,1
143.08,157.39,0.909,-14.31,1,9,1
44.25,41.98,1.054,2.26,31,8,1
114.46,231.52,0.494,-117.06,54,10,1
82.91,109.53,0.757,-26.62,43,3,0
47.6,94.78,0.502,-47.18,26,5,1
118.72,133.39,0.89,-14.66,26,6,1
87.31,171.86,0.508,-84.55,15,5,1
102.54,107.1,0.957,-4.56,24,8,1
55.21,24.16,2.285,31.05,3,5,0
77.38,213.78,0.362,-136.4,6,8,1
96.43,258.88,0.372,-162.45,14,10,1
66.69,194.8,0.342,-128.12,29,10,1
37.77,84.41,0.448,-46.63,15,3,1
144.63,309.99,0.467,-165.36,25,5,1
81.61,147.65,0.553,-66.04,8,4,1
112.75,72.16,1.562,40.58,17,6,0
67.55,54.78,1.233,12.77,54,3,0
59.72,64.59,0.925,-4.87,2,10,1
67.0,181.14,0.37,-114.13,36,4,1
67.29,51.61,1.304,15.68,10,4,0
86.19,240.61,0.358,-154.42,14,5,1
86.09,147.34,0.584,-61.25,29,6,1
79.6,177.67,0.448,-98.07,7,2,1
28.87,17.25,1.673,11.62,7,10,0
79.45,81.55,0.974,-2.1,10,8,0
33.67,97.25,0.346,-63.58,1,4,1
27.66,28.17,0.982,-0.51,9,7,1
140.57,154.71,0.909,-14.14,4,7,1
94.69,78.93,1.2,15.77,36,10,0
102.33,66.36,1.542,35.97,1,2,0
66.25,61.6,1.076,4.65,8,7,1
137.26,279.22,0.492,-141.96,41,1,1
99.31,151.89,0.654,-52.58,32,2,1
117.68,211.26,0.557,-93.58,16,5,1
61.6,38.83,1.586,22.77,12,8,0
144.4,356.05,0.406,-211.65,4,7,1
124.86,301.8,0.414,-176.94,6,3,1
129.55,46.42,2.791,83.13,1,10,0
34.11,45.55,0.749,-11.44,21,9,1
47.93,23.28,2.059,24.65,5,5,0
49.99,121.9,0.41,-71.92,15,3,1
47.93,109.78,0.437,-61.86,6,7,1
129.76,354.93,0.366,-225.18,8,4,1
14.46,13.57,1.066,0.89,11,1,0
20.65,31.64,0.653,-10.99,22,5,1
48.35,38.59,1.253,9.76,3,8,0
37.98,49.47,0.768,-11.48,7,4,1
42.46,72.61,0.585,-30.15,1,7,1
121.71,54.04,2.252,67.67,1,8,0
88.84,198.12,0.448,-109.28,12,9,1
10.81,19.1,0.566,-8.29,2,9,1
70.11,177.94,0.394,-107.84,1,5,1
67.1,69.37,0.967,-2.27,31,6,1
25.95,71.08,0.365,-45.13,10,7,1
104.66,313.61,0.334,-208.95,2,10,1
108.29,301.28,0.359,-192.99,1,2,1
110.93,266.25,0.417,-155.33,1,9,1
111.99,279.23,0.401,-167.24,8,1,1
10.01,18.5,0.541,-8.5,15,6,1
143.55,116.76,1.229,26.78,14,6,0
123.99,263.85,0.47,-139.86,2,7,1
136.56,303.76,0.45,-167.21,14,2,1
12.19,36.09,0.338,-23.9,7,6,1
140.74,247.92,0.568,-107.18,8,6,1
123.37,127.4,0.968,-4.03,22,9,1
127.21,272.98,0.466,-145.77,5,8,1
23.06,67.9,0.34,-44.84,2,5,1
113.43,88.3,1.285,25.13,28,7,0
144.39,170.41,0.847,-26.02,3,7,1
105.0,185.12,0.567,-80.12,4,5,1
89.88,68.27,1.317,21.61,17,7,0
142.39,51.26,2.778,91.13,16,3,0
72.01,87.12,0.827,-15.11,22,7,1
93.9,247.57,0.379,-153.67,2,6,1
76.69,32.01,2.396,44.68,6,6,0
140.6,205.01,0.686,-64.41,1,2,1
20.65,48.7,0.424,-28.04,10,2,1
80.16,230.34,0.348,-150.18,4,7,1
106.17,314.36,0.338,-208.18,16,1,1
120.87,173.97,0.695,-53.1,1,9,1
91.62,262.59,0.349,-170.97,1,3,1
137.25,54.3,2.528,82.95,7,6,0
141.88,328.3,0.432,-186.43,44,3,1
19.0,38.68,0.491,-19.68,31,9,1
66.33,64.59,1.027,1.74,71,10,1
13.28,22.18,0.599,-8.9,7,7,1
56.12,36.47,1.539,19.65,1,1,0
85.16,225.96,0.377,-140.8,5,4,1
137.51,174.13,0.79,-36.62,15,5,1
128.52,255.79,0.502,-127.27,2,7,1
27.85,20.29,1.372,7.56,4,7,0
23.02,19.72,1.167,3.3,1,5,1
92.5,275.48,0.336,-182.99,9,1,1
84.5,197.16,0.429,-112.66,3,5,1
47.29,137.02,0.345,-89.73,1,5,1
135.92,149.35,0.91,-13.43,7,4,0
139.83,104.08,1.344,35.75,6,6,0
66.37,110.05,0.603,-43.69,10,8,1
134.64,220.22,0.611,-85.58,19,10,1
63.75,49.24,1.295,14.51,1,5,0
113.15,257.96,0.439,-144.8,21,8,1
76.63,97.84,0.783,-21.21,1,5,0
27.16,21.82,1.245,5.35,8,3,0
139.91,167.38,0.836,-27.47,12,8,1
73.57,134.04,0.549,-60.47,44,4,0
112.83,255.16,0.442,-142.33,11,3,1
61.4,98.31,0.625,-36.91,2,3,1
12.64,21.74,0.582,-9.09,10,6,1
24.07,16.25,1.481,7.82,7,8,0
79.47,220.11,0.361,-140.64,9,10,1
106.6,299.27,0.356,-192.68,3,5,1
56.86,121.99,0.466,-65.12,9,1,1
107.37,37.32,2.877,70.05,2,1,0
107.81,188.68,0.571,-80.87,19,3,1
108.55,216.98,0.5,-108.43,12,6,1
78.95,235.72,0.335,-156.77,1,2,1
138.08,412.79,0.335,-274.7,30,1,1
78.49,205.29,0.382,-126.8,13,7,1
73.04,34.5,2.117,38.54,5,2,0
37.91,108.96,0.348,-71.04,1,8,1
53.07,103.71,0.512,-50.64,14,2,1
15.93,39.22,0.406,-23.29,6,1,1
98.69,138.12,0.715,-39.42,33,10,1
44.8,52.1,0.86,-7.31,1,2,1
52.58,81.54,0.645,-28.96,1,2,1
117.91,82.13,1.436,35.78,41,7,0
55.81,70.55,0.791,-14.74,46,1,0
43.91,114.84,0.382,-70.94,1,3,1
33.67,13.55,2.485,20.12,17,5,0
118.48,83.81,1.414,34.67,3,7,0
28.16,17.96,1.568,10.2,16,6,0
73.53,102.08,0.72,-28.55,28,8,1
80.97,242.25,0.334,-161.28,1,1,1
106.23,81.6,1.302,24.64,3,7,0
98.66,68.35,1.443,30.31,1,9,0
123.5,342.18,0.361,-218.68,1,7,1
16.27,43.62,0.373,-27.35,1,6,1
51.5,19.93,2.584,31.57,22,9,0
49.22,114.66,0.429,-65.44,4,4,1
30.44,63.01,0.483,-32.57,9,10,1
50.48,119.8,0.421,-69.31,21,6,1
53.37,87.26,0.612,-33.9,9,6,1
83.06,247.26,0.336,-164.19,7,10,1
102.92,43.06,2.39,59.86,1,3,0
63.35,59.1,1.072,4.26,11,7,0
110.73,151.77,0.73,-41.04,1,1,1
57.06,86.42,0.66,-29.35,20,8,1
50.64,141.17,0.359,-90.53,4,8,1
85.77,155.41,0.552,-69.64,15,8,1
13.32,5.62,2.371,7.7,14,9,0
21.17,29.66,0.714,-8.49,13,4,1
68.52,97.6,0.702,-29.09,4,6,1
142.01,412.79,0.344,-270.78,4,7,1
111.01,212.9,0.521,-101.89,27,2,1
22.34,45.04,0.496,-22.7,1,6,1
128.48,285.98,0.449,-157.49,2,8,1
112.52,267.7,0.42,-155.18,13,4,1
95.53,192.46,0.496,-96.93,23,5,1
124.84,117.4,1.063,7.44,6,8,1
66.58,177.09,0.376,-110.51,14,3,1
41.01,93.37,0.439,-52.36,11,6,1
81.68,188.12,0.434,-106.44,1,1,1
86.84,259.71,0.334,-172.87,13,4,1
85.37,210.58,0.405,-125.22,23,6,1
89.11,226.23,0.394,-137.11,68,3,1
142.82,409.72,0.349,-266.9,1,1,1
136.31,96.52,1.412,39.8,15,6,0
132.6,217.98,0.608,-85.38,7,3,1
122.2,228.21,0.535,-106.01,1,8,1
142.08,168.94,0.841,-26.86,13,7,1
23.79,61.05,0.39,-37.26,1,7,1
47.12,111.13,0.424,-64.01,6,8,1
79.31,178.16,0.445,-98.85,4,7,1
128.51,384.56,0.334,-256.04,6,5,1
80.72,80.75,1.0,-0.03,9,10,1
114.72,262.23,0.437,-147.51,6,8,1
29.45,52.69,0.559,-23.23,11,8,1
45.34,51.92,0.873,-6.58,3,8,1
112.45,82.49,1.363,29.96,14,10,0
33.06,89.89,0.368,-56.83,26,6,1
59.19,112.92,0.524,-53.73,3,2,1
47.08,118.99,0.396,-71.91,9,8,1
58.98,104.54,0.564,-45.56,14,10,1
109.17,97.59,1.119,11.58,11,1,0
61.5,74.5,0.826,-13.0,6,9,1
87.74,116.7,0.752,-28.97,14,9,1
23.99,70.22,0.342,-46.23,1,6,1
122.7,38.68,3.172,84.03,6,10,0
61.78,182.96,0.338,-121.18,10,6,1
100.79,297.07,0.339,-196.27,1,6,1
111.55,333.5,0.334,-221.95,9,4,1
39.35,62.44,0.63,-23.09,14,1,1
133.85,388.48,0.345,-254.63,19,1,1
96.27,131.71,0.731,-35.44,1,1,1
70.02,25.98,2.695,44.04,65,5,0
35.53,32.18,1.104,3.35,13,7,0
141.92,404.8,0.351,-262.88,6,1,1
115.71,39.01,2.966,76.7,4,1,0
39.12,69.41,0.564,-30.29,11,6,1
57.28,28.88,1.984,28.4,29,2,0
123.35,132.39,0.932,-9.04,10,2,0
107.39,57.76,1.859,49.63,15,7,0
117.21,307.17,0.382,-189.97,6,9,1
71.77,136.06,0.527,-64.3,6,8,1
110.31,301.76,0.366,-191.46,4,2,1
64.11,138.38,0.463,-74.27,17,7,1
39.58,115.63,0.342,-76.06,6,5,1
98.57,165.28,0.596,-66.7,2,10,1
146.64,296.88,0.494,-150.24,6,4,1
53.48,99.27,0.539,-45.78,26,10,1
74.54,119.82,0.622,-45.28,18,4,1
104.36,269.68,0.387,-165.32,5,4,1
85.81,175.07,0.49,-89.26,33,9,1
128.08,315.53,0.406,-187.45,1,7,1
116.64,282.65,0.413,-166.01,1,7,1
18.16,14.82,1.226,3.34,1,4,0
149.78,307.86,0.487,-158.08,1,9,1
115.34,96.77,1.192,18.56,1,8,1
130.95,245.52,0.533,-114.57,15,10,1
101.17,215.39,0.47,-114.23,12,4,1
129.88,388.67,0.334,-258.79,14,6,1
25.73,9.84,2.615,15.89,16,4,0
58.68,32.06,1.83,26.62,19,1,0
132.7,67.41,1.969,65.29,3,5,0
38.23,52.59,0.727,-14.36,13,10,1
20.95,52.77,0.397,-31.81,12,3,1
120.34,310.34,0.388,-190.01,40,1,1
126.97,290.74,0.437,-163.77,3,2,1
32.77,89.19,0.367,-56.42,1,2,1
129.61,151.87,0.853,-22.26,14,8,1
106.15,57.11,1.859,49.04,18,4,0
82.81,37.85,2.188,44.97,4,3,0
126.24,328.31,0.385,-202.07,11,4,1
68.69,156.09,0.44,-87.39,1,10,1
37.16,81.24,0.457,-44.08,45,1,1
49.88,60.71,0.822,-10.83,1,1,0
80.72,107.02,0.754,-26.3,1,5,0
84.39,243.62,0.346,-159.23,1,7,1
122.78,57.99,2.117,64.8,7,9,0
120.79,288.57,0.419,-167.79,1,7,1
91.39,103.82,0.88,-12.43,19,5,0
119.31,48.37,2.466,70.94,32,3,0
36.85,84.93,0.434,-48.08,4,8,1
17.01,20.3,0.838,-3.29,13,7,1
132.31,297.67,0.444,-165.36,1,4,0
20.58,45.49,0.452,-24.91,6,1,1
44.54,77.67,0.573,-33.13,4,3,1
107.34,257.51,0.417,-150.17,3,8,1
67.32,125.81,0.535,-58.49,14,2,1
132.68,142.49,0.931,-9.81,1,9,1
51.72,118.02,0.438,-66.31,27,4,1
11.66,22.05,0.529,-10.39,15,7,1
52.09,17.42,2.991,34.67,17,10,0
90.93,248.64,0.366,-157.71,38,7,1
62.63,111.06,0.564,-48.43,39,8,1
84.88,224.54,0.378,-139.66,11,7,1
132.72,356.15,0.373,-223.43,9,4,1
137.75,206.82,0.666,-69.07,5,7,1
47.24,78.92,0.599,-31.68,17,5,1
74.7,106.26,0.703,-31.56,10,10,1
86.88,131.49,0.661,-44.61,37,7,1
142.88,388.18,0.368,-245.3,3,3,1
149.81,363.73,0.412,-213.92,5,10,1
42.96,27.56,1.559,15.39,5,7,0
111.78,217.72,0.513,-105.95,22,7,1
62.92,188.08,0.335,-125.15,1,2,1
11.14,21.25,0.524,-10.11,8,8,1
11.3,27.36,0.413,-16.06,7,7,1
74.48,177.0,0.421,-102.52,1,9,1
78.37,97.63,0.803,-19.27,7,4,1
13.16,17.16,0.767,-4.0,10,9,1
106.17,239.41,0.443,-133.24,1,1,1
51.16,84.41,0.606,-33.25,9,5,1
88.39,162.68,0.543,-74.29,44,10,1
52.13,115.98,0.449,-63.85,54,7,1
33.4,80.14,0.417,-46.74,10,4,1
67.0,69.22,0.968,-2.22,10,7,1
42.52,29.61,1.436,12.91,4,9,1
84.87,92.33,0.919,-7.46,81,5,1
37.84,63.2,0.599,-25.36,4,5,1
81.18,99.34,0.817,-18.17,8,2,1
32.03,58.77,0.545,-26.73,1,5,1
103.94,46.18,2.25,57.75,6,8,0
115.55,193.7,0.597,-78.15,1,4,1
25.46,32.93,0.773,-7.47,19,2,1
75.49,131.63,0.574,-56.14,11,8,1
19.92,28.7,0.694,-8.78,11,4,1
93.75,100.06,0.937,-6.32,4,5,1
47.02,128.88,0.365,-81.86,23,7,1
83.87,67.0,1.252,16.87,1,5,1
82.44,176.41,0.467,-93.96,5,10,1
139.41,389.86,0.358,-250.46,15,4,1
86.87,152.41,0.57,-65.54,33,7,1
91.62,244.29,0.375,-152.67,3,4,1
66.23,42.2,1.57,24.04,10,10,0
142.87,233.34,0.612,-90.47,10,4,1
118.81,182.24,0.652,-63.44,29,2,1
49.96,16.08,3.106,33.87,1,5,0
128.19,191.87,0.668,-63.68,7,8,1
70.54,91.44,0.771,-20.91,2,4,1
126.01,265.69,0.474,-139.68,1,2,1
125.2,354.77,0.353,-229.56,2,9,1
36.44,19.37,1.881,17.07,52,6,0
108.16,128.08,0.844,-19.92,3,3,1
50.69,75.98,0.667,-25.29,38,10,1
51.65,78.97,0.654,-27.32,3,5,1
51.49,123.16,0.418,-71.67,37,6,1
111.58,167.05,0.668,-55.47,14,9,1
42.18,15.75,2.679,26.43,1,5,0
10.13,22.45,0.451,-12.33,12,9,1
110.13,296.15,0.372,-186.02,5,1,1
33.97,57.32,0.593,-23.35,6,10,1
24.63,46.03,0.535,-21.4,8,4,1
43.25,32.0,1.351,11.25,7,1,0
63.19,56.6,1.116,6.59,15,2,0
76.63,71.64,1.07,4.98,20,2,0
16.24,23.76,0.684,-7.52,5,10,1
145.88,409.34,0.356,-263.46,36,5,1
110.25,188.4,0.585,-78.15,39,1,1
55.25,45.23,1.222,10.02,1,10,1
54.62,55.62,0.982,-1.01,1,3,1
72.8,97.32,0.748,-24.52,7,6,1
97.67,193.67,0.504,-95.99,12,1,1
30.49,45.38,0.672,-14.88,4,1,1
36.45,49.56,0.736,-13.11,4,3,1
130.32,237.81,0.548,-107.48,15,9,1
45.88,43.72,1.049,2.16,12,2,0
63.23,32.44,1.949,30.79,2,6,0
131.98,48.29,2.733,83.68,30,3,0
102.84,100.62,1.022,2.22,15,6,0
57.84,31.66,1.827,26.18,6,7,0
105.72,127.72,0.828,-22.0,16,7,1
12.76,30.45,0.419,-17.69,1,2,1
112.99,252.42,0.448,-139.43,8,3,1
78.18,152.42,0.513,-74.23,2,4,1
123.85,322.22,0.384,-198.37,1,8,1
143.65,152.5,0.942,-8.85,5,5,1
139.61,375.5,0.372,-235.89,2,1,1
137.3,189.19,0.726,-51.89,14,9,1
81.7,112.95,0.723,-31.24,15,1,1
60.42,84.25,0.717,-23.83,2,2,0
75.1,42.42,1.77,32.68,1,7,0
106.59,312.7,0.341,-206.12,22,3,1
133.76,90.15,1.484,43.61,1,6,0
38.98,47.57,0.819,-8.59,5,8,1
138.55,161.01,0.861,-22.46,9,5,1
124.13,62.27,1.993,61.86,23,1,0
147.04,104.56,1.406,42.48,25,10,0
133.24,56.11,2.375,77.13,18,3,0
49.19,53.59,0.918,-4.4,3,2,1
24.83,65.56,0.379,-40.73,17,6,1
25.71,31.28,0.822,-5.57,3,5,1
50.77,32.19,1.577,18.58,3,7,0
95.99,196.13,0.489,-100.15,11,2,1
122.6,366.69,0.334,-244.08,15,6,1
135.9,126.01,1.078,9.88,1,5,0
97.33,102.66,0.948,-5.34,1,6,1
10.79,31.55,0.342,-20.76,21,5,1
36.08,28.24,1.278,7.84,27,7,0
23.96,40.26,0.595,-16.3,12,5,1
60.87,57.64,1.056,3.22,7,7,1
80.19,225.92,0.355,-145.73,26,1,1
16.08,47.42,0.339,-31.35,18,9,1
58.79,146.95,0.4,-88.16,12,6,0
35.09,40.34,0.87,-5.26,5,9,1
100.59,139.76,0.72,-39.17,3,1,0
75.0,71.57,1.048,3.43,7,2,0
79.34,214.63,0.37,-135.29,4,7,1
69.88,193.51,0.361,-123.63,5,4,1
143.84,205.83,0.699,-61.99,10,10,1
40.06,83.04,0.482,-42.97,2,1,1
82.33,61.5,1.339,20.83,22,5,0
113.04,166.66,0.678,-53.62,2,4,1
87.96,176.36,0.499,-88.4,9,6,1
140.06,187.77,0.746,-47.7,19,7,1
62.92,79.62,0.79,-16.71,9,3,0
74.91,22.68,3.304,52.24,6,6,0
22.39,55.35,0.405,-32.95,9,2,1
95.26,257.32,0.37,-162.06,26,10,1
50.35,146.9,0.343,-96.55,65,4,1
32.44,72.74,0.446,-40.3,13,10,1
86.23,153.65,0.561,-67.41,22,9,1
84.52,86.81,0.974,-2.29,1,7,1
20.62,61.83,0.334,-41.21,29,2,1
107.75,203.9,0.528,-96.15,43,6,1
97.33,208.2,0.467,-110.87,11,4,1
36.46,78.12,0.467,-41.66,19,8,1
75.72,195.52,0.387,-119.8,10,8,1
110.85,36.15,3.066,74.7,4,1,0
84.12,75.26,1.118,8.86,26,8,0
65.37,137.07,0.477,-71.71,12,10,1
55.13,149.78,0.368,-94.65,12,7,1
95.46,205.27,0.465,-109.81,15,1,1
141.48,200.39,0.706,-58.91,27,3,0
104.04,132.78,0.784,-28.74,18,5,1
20.46,46.91,0.436,-26.45,3,3,1
74.5,171.44,0.435,-96.94,8,3,1
134.72,261.22,0.516,-126.51,54,1,1
23.22,25.24,0.92,-2.02,11,8,1
148.44,415.33,0.357,-266.89,38,9,1
142.87,255.75,0.559,-112.88,23,5,1
20.96,51.02,0.411,-30.06,15,1,1
140.68,123.6,1.138,17.07,6,1,0
60.84,74.77,0.814,-13.93,5,9,1
128.26,341.34,0.376,-213.09,14,1,1
68.57,29.85,2.297,38.72,7,9,0
71.72,120.72,0.594,-49.0,22,3,1
98.79,158.13,0.625,-59.34,20,3,1
118.43,275.74,0.429,-157.31,5,4,1
14.73,15.63,0.942,-0.9,16,5,1
93.04,82.94,1.122,10.1,9,6,0
36.14,101.22,0.357,-65.08,5,6,1
58.43,107.73,0.542,-49.29,7,10,1
58.72,34.21,1.716,24.5,31,9,0
75.67,62.14,1.218,13.53,6,1,0
56.78,170.16,0.334,-113.38,4,9,1
25.03,20.73,1.208,4.3,6,4,0
30.39,59.2,0.513,-28.82,3,7,1
14.68,21.06,0.697,-6.38,11,6,1
75.83,204.08,0.372,-128.25,2,9,1
143.62,335.93,0.428,-192.3,23,2,1
26.19,50.08,0.523,-23.88,3,2,1
142.48,46.87,3.04,95.6,12,7,0
112.67,301.44,0.374,-188.77,1,9,1
99.25,148.93,0.666,-49.68,53,5,1
100.34,282.48,0.355,-182.14,8,7,1
125.74,205.96,0.611,-80.22,24,8,1
24.97,54.29,0.46,-29.32,20,8,1
80.67,39.29,2.053,41.37,17,4,0
107.59,248.74,0.433,-141.15,24,10,1
92.15,111.75,0.825,-19.59,1,7,1
126.59,158.07,0.801,-31.48,15,1,0
20.12,12.48,1.612,7.64,4,4,0
106.7,74.32,1.436,32.38,21,5,0
84.76,67.94,1.248,16.82,44,10,0
63.08,74.83,0.843,-11.74,32,7,1
57.64,156.1,0.369,-98.46,1,6,1
96.92,125.44,0.773,-28.52,6,4,1
134.74,303.94,0.443,-169.2,6,3,1
79.46,41.59,1.911,37.87,1,6,0
125.46,237.87,0.527,-112.41,1,10,1
66.3,106.16,0.625,-39.85,6,5,1
24.34,71.56,0.34,-47.22,67,3,1
18.61,48.1,0.387,-29.49,11,4,1
17.19,26.26,0.654,-9.08,13,2,1
63.22,151.28,0.418,-88.06,8,9,1
57.21,46.98,1.218,10.23,15,7,0
110.51,200.94,0.55,-90.43,43,10,1
114.0,57.17,1.994,56.83,12,3,0
17.12,21.23,0.807,-4.11,1,8,1
40.96,37.26,1.099,3.69,9,8,1
48.4,108.46,0.446,-60.06,68,1,1
86.67,140.68,0.616,-54.01,6,5,1
30.23,70.38,0.43,-40.14,12,5,1
28.75,48.63,0.591,-19.88,1,3,1
142.13,75.83,1.874,66.3,2,2,0
122.59,280.17,0.438,-157.59,29,1,1
35.29,89.98,0.392,-54.69,5,4,1
66.92,183.33,0.365,-116.41,5,10,1
59.79,110.27,0.542,-50.48,6,2,1
120.74,281.89,0.428,-161.15,47,5,1
81.43,189.77,0.429,-108.34,1,10,1
27.9,20.1,1.388,7.8,23,2,0
113.46,84.34,1.345,29.11,5,1,0
65.56,32.22,2.035,33.35,26,10,0
46.81,54.48,0.859,-7.67,67,10,1
62.57,98.76,0.634,-36.19,6,10,1
79.69,238.61,0.334,-158.92,1,10,1
58.04,84.95,0.683,-26.91,2,9,1
43.87,99.18,0.442,-55.31,19,2,1
65.79,142.91,0.46,-77.12,2,10,1
12.68,10.81,1.174,1.88,4,4,1
118.15,54.11,2.184,64.04,3,3,0
33.93,60.2,0.564,-26.27,6,1,1
16.15,35.37,0.456,-19.23,1,8,1
101.52,304.07,0.334,-202.56,27,2,1
118.35,150.1,0.788,-31.75,27,8,1
123.94,337.13,0.368,-213.19,7,1,1
79.09,105.29,0.751,-26.2,13,6,1
38.75,83.76,0.463,-45.01,14,4,1
113.21,216.83,0.522,-103.62,19,3,1
107.96,47.83,2.257,60.13,10,1,0
44.48,22.76,1.954,21.72,9,10,0
136.48,48.59,2.808,87.88,13,1,0
24.61,32.03,0.768,-7.41,16,7,1
147.58,341.44,0.432,-193.87,5,6,1
130.43,99.97,1.305,30.46,5,3,0
106.31,205.79,0.517,-99.48,4,2,1
141.42,152.72,0.926,-11.29,11,10,1
111.12,272.46,0.408,-161.34,6,3,1
36.66,90.03,0.407,-53.37,10,8,1
71.9,172.11,0.418,-100.2,7,7,1
20.01,34.36,0.582,-14.35,25,7,0
64.55,68.96,0.936,-4.41,1,5,0
113.82,282.91,0.402,-169.09,11,10,1
64.1,51.44,1.246,12.66,11,3,0
56.24,60.87,0.924,-4.63,6,1,0
93.35,74.37,1.255,18.98,7,1,0
132.11,280.12,0.472,-148.01,22,6,1
16.66,35.87,0.465,-19.21,4,4,1
63.97,131.88,0.485,-67.92,28,7,1
32.15,45.73,0.703,-13.57,31,10,1
107.35,61.24,1.753,46.11,14,10,0
24.8,68.46,0.362,-43.65,20,10,1
103.07,172.22,0.598,-69.15,13,1,1
50.07,70.03,0.715,-19.97,10,6,1
37.85,71.53,0.529,-33.68,47,7,1
141.09,115.77,1.219,25.32,4,1,0
12.59,8.28,1.52,4.31,2,2,0
71.29,99.44,0.717,-28.15,4,9,1
13.03,11.9,1.095,1.13,13,9,1
77.7,74.56,1.042,3.14,2,6,0
80.15,217.18,0.369,-137.03,33,4,1
55.03,95.37,0.577,-40.34,7,7,1
28.5,45.76,0.623,-17.25,26,5,1
62.69,135.52,0.463,-72.83,4,3,1
104.12,298.73,0.349,-194.61,5,4,1
119.54,72.07,1.659,47.46,1,2,0
84.31,215.02,0.392,-130.72,4,6,1
92.58,173.75,0.533,-81.18,9,3,1
38.09,26.46,1.44,11.63,40,7,0
50.23,55.36,0.907,-5.14,6,4,1
32.67,52.34,0.624,-19.68,14,8,1
44.9,97.26,0.462,-52.36,7,1,1
41.48,39.62,1.047,1.87,1,9,1
82.72,144.28,0.573,-61.56,9,3,1
88.78,190.75,0.465,-101.97,1,3,1
142.29,215.09,0.662,-72.8,30,5,1
37.38,98.32,0.38,-60.94,19,10,1
99.83,264.32,0.378,-164.48,6,1,1
124.42,195.44,0.637,-71.03,14,3,1
88.43,258.84,0.342,-170.4,1,4,1
45.7,23.04,1.984,22.66,16,2,0
46.76,14.45,3.235,32.31,24,6,0
15.5,20.57,0.753,-5.08,24,10,1
52.76,101.46,0.52,-48.7,4,4,1
114.24,228.36,0.5,-114.11,4,1,1
16.65,26.42,0.63,-9.77,10,3,1
40.7,25.93,1.569,14.77,48,7,0
108.87,82.78,1.315,26.09,35,3,0
119.57,310.98,0.384,-191.41,6,6,1
73.74,194.93,0.378,-121.19,21,6,1
107.73,228.34,0.472,-120.61,35,1,0
64.31,134.63,0.478,-70.32,4,2,1
32.39,61.98,0.523,-29.59,24,10,1
65.74,55.74,1.179,10.0,4,6,1
91.2,132.81,0.687,-41.61,5,2,1
142.73,310.99,0.459,-168.26,3,2,1
19.63,34.36,0.571,-14.73,9,4,1
81.04,28.38,2.856,52.66,25,8,0
56.05,161.12,0.348,-105.07,10,6,1
81.16,209.48,0.387,-128.32,1,8,1
13.36,13.4,0.997,-0.05,4,4,1
53.82,105.73,0.509,-51.91,11,3,1
124.78,348.48,0.358,-223.7,12,7,1
87.55,48.96,1.788,38.59,12,7,0
73.08,121.18,0.603,-48.1,1,2,1
49.97,76.55,0.653,-26.58,19,1,0
51.73,72.81,0.71,-21.08,33,8,1
63.63,162.65,0.391,-99.02,10,3,1
126.98,168.6,0.753,-41.62,17,6,1
145.41,68.62,2.119,76.79,34,7,0
71.41,34.12,2.093,37.29,14,8,0
65.07,27.03,2.407,38.04,15,6,0
128.52,180.53,0.712,-52.01,17,7,1
69.77,156.26,0.446,-86.49,4,5,1
87.28,74.19,1.176,13.09,12,3,0
42.33,86.59,0.489,-44.26,25,2,1
